@RELATION P1Mario-data-training-T3Original

@ATTRIBUTE MergedObs[7][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][11] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE distanceEnemy NUMERIC
@ATTRIBUTE distanceCoin NUMERIC
@ATTRIBUTE isOnGround {Ground, Air}
@ATTRIBUTE isDanger {Enemy, NoEnemy}
@ATTRIBUTE isEnemyBelow {Enemy, NoEnemy}
@ATTRIBUTE isCoin {Coin, NoCoin}
@ATTRIBUTE action {move, jump, move_jump, still}
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE futureReward NUMERIC

@data
0,0,2,2,0,-24,-24,412,900,Ground,NoEnemy,NoEnemy,Coin,move,1639,1713
0,0,0,0,0,-24,80,141,509,Ground,Enemy,NoEnemy,NoCoin,move,1671,1729
0,0,0,0,0,80,0,0,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1729,1739
0,0,0,-24,-24,-60,-60,412,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1739,1739
0,0,0,0,0,0,-24,400,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1739,1739
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1739,1749
0,0,0,0,0,0,80,141,721,Ground,Enemy,NoEnemy,NoCoin,move,1749,1855
0,0,2,2,2,-24,0,608,806,Ground,NoEnemy,NoEnemy,Coin,move,1759,1855
0,0,2,2,2,-24,0,608,806,Ground,NoEnemy,NoEnemy,Coin,move,1759,1855
0,0,2,2,2,0,0,412,800,Ground,NoEnemy,NoEnemy,Coin,move,1791,1855
0,0,2,0,-24,-60,-60,400,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1791,1855
0,0,0,0,0,0,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,1855,1855
0,0,0,0,0,80,-24,100,721,Air,NoEnemy,Enemy,NoCoin,move_jump,1999,2111
0,0,0,0,0,-24,-24,1414,670,Ground,NoEnemy,NoEnemy,NoCoin,move,1999,2111
0,0,0,0,0,-24,-24,1414,670,Ground,NoEnemy,NoEnemy,NoCoin,move,1999,2111
0,0,2,2,2,-24,-24,707,608,Ground,NoEnemy,NoEnemy,Coin,move,1999,2143
0,0,0,0,0,-24,80,141,640,Ground,Enemy,NoEnemy,NoCoin,move,2207,2265
0,0,0,0,0,80,0,100,583,Ground,NoEnemy,Enemy,NoCoin,move,2207,2297
0,0,0,0,-24,-60,-60,0,670,Air,NoEnemy,NoEnemy,NoCoin,move_jump,2207,2297
0,0,0,0,-24,-60,-60,632,670,Air,NoEnemy,NoEnemy,NoCoin,move_jump,2217,2297
0,0,2,2,2,-24,0,424,509,Ground,NoEnemy,NoEnemy,Coin,move,2265,2377
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,80,0,-60,-60,100,1081,Ground,Enemy,NoEnemy,NoCoin,move,-1,21
0,0,2,2,2,-24,0,600,806,Ground,NoEnemy,NoEnemy,Coin,move,-43,21
0,0,0,0,0,80,0,100,860,Ground,NoEnemy,Enemy,NoCoin,move,21,127
0,0,0,0,80,-60,-60,200,943,Air,NoEnemy,NoEnemy,NoCoin,move_jump,31,127
0,0,0,0,0,0,0,223,860,Air,NoEnemy,NoEnemy,NoCoin,move_jump,31,127
0,0,2,2,2,-24,-24,761,509,Ground,NoEnemy,NoEnemy,Coin,move,31,127
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,127,147
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,127,147
0,0,0,0,0,-60,-60,400,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,137,147
0,0,0,0,0,0,0,447,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,137,147
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,137,147
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,157,157
0,0,2,2,0,-24,-24,509,608,Ground,NoEnemy,NoEnemy,Coin,move,405,437
0,0,2,2,0,-24,-24,509,608,Ground,NoEnemy,NoEnemy,Coin,move,405,437
0,0,0,0,0,-24,-24,509,781,Ground,NoEnemy,NoEnemy,NoCoin,move,437,453
0,0,0,0,2,-24,80,141,632,Air,Enemy,NoEnemy,NoCoin,move_jump,469,607
0,0,2,2,2,80,-24,100,608,Ground,NoEnemy,Enemy,Coin,move,469,607
0,0,2,2,2,80,-24,100,608,Ground,NoEnemy,Enemy,Coin,move,469,607
0,0,2,-24,-24,-60,-60,600,707,Air,NoEnemy,NoEnemy,NoCoin,move_jump,479,607
0,0,0,0,2,0,2,632,509,Air,NoEnemy,NoEnemy,NoCoin,move_jump,495,607
0,0,2,2,0,0,-24,412,600,Ground,NoEnemy,NoEnemy,Coin,move,575,617
0,0,0,0,0,-24,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,607,617
0,0,0,0,0,80,0,100,1414,Ground,NoEnemy,Enemy,NoCoin,move,607,617
0,0,0,0,-60,-60,-60,921,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,617,617
0,0,0,0,0,0,0,948,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,617,617
0,0,0,80,80,-60,-60,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,617,575
0,0,0,0,0,80,80,0,1140,Air,Enemy,Enemy,NoCoin,move_jump,575,575
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,80,0,-60,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,-60,80,80,100,1414,Air,Enemy,Enemy,NoCoin,move_jump,9,19
0,0,2,2,2,-24,-24,824,900,Ground,NoEnemy,NoEnemy,Coin,move,61,167
0,0,0,0,2,-24,-24,824,900,Ground,NoEnemy,NoEnemy,NoCoin,move,93,167
0,0,2,2,2,-24,-24,728,900,Ground,NoEnemy,NoEnemy,Coin,move,93,167
0,0,0,0,2,-24,-24,728,900,Ground,NoEnemy,NoEnemy,NoCoin,move,125,199
0,0,0,0,0,-60,80,141,921,Air,Enemy,NoEnemy,NoCoin,move_jump,157,231
0,0,0,0,0,80,0,0,905,Ground,NoEnemy,Enemy,NoCoin,move,157,231
0,0,0,0,-24,-60,-60,707,608,Air,NoEnemy,NoEnemy,NoCoin,move_jump,167,231
0,0,0,0,0,0,0,707,905,Air,NoEnemy,NoEnemy,NoCoin,move_jump,167,231
0,0,0,0,-60,0,80,141,900,Ground,Enemy,NoEnemy,NoCoin,move,231,289
0,0,2,2,0,-24,0,424,900,Ground,NoEnemy,NoEnemy,Coin,move,321,353
0,0,0,0,0,80,0,100,1000,Ground,NoEnemy,Enemy,NoCoin,move,363,389
0,0,0,0,80,-60,-60,200,1063,Air,NoEnemy,NoEnemy,NoCoin,move_jump,363,389
0,0,0,0,80,-60,-60,200,1063,Air,NoEnemy,NoEnemy,NoCoin,move_jump,373,421
0,0,0,0,-60,0,80,141,921,Air,Enemy,NoEnemy,NoCoin,move_jump,373,421
0,0,0,0,0,80,0,100,721,Air,NoEnemy,Enemy,NoCoin,move_jump,373,453
-24,0,2,2,2,-24,-24,316,400,Ground,NoEnemy,NoEnemy,Coin,move,389,495
-24,0,2,2,2,-24,-24,300,400,Ground,NoEnemy,NoEnemy,Coin,move,389,495
-24,0,2,2,2,-24,-24,200,400,Ground,NoEnemy,NoEnemy,Coin,move,421,495
0,0,2,2,0,-24,80,100,141,Ground,Enemy,NoEnemy,Coin,move,453,495
0,0,0,0,0,80,0,0,1414,Ground,NoEnemy,Enemy,NoCoin,move,485,495
0,0,0,2,0,80,2,100,806,Air,NoEnemy,Enemy,Coin,move_jump,649,649
0,0,0,0,0,0,2,200,707,Air,NoEnemy,NoEnemy,NoCoin,move_jump,649,649
0,0,0,0,0,0,0,300,608,Air,NoEnemy,NoEnemy,NoCoin,move_jump,649,649
0,0,0,80,0,-60,-60,100,900,Ground,Enemy,NoEnemy,NoCoin,move,649,649
0,0,0,0,0,80,0,100,800,Air,NoEnemy,Enemy,NoCoin,move_jump,649,649
0,0,2,2,2,0,0,824,707,Ground,NoEnemy,NoEnemy,Coin,move,713,857
0,0,2,0,-24,-60,-60,806,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,713,857
0,0,0,0,-24,-60,-60,806,806,Ground,NoEnemy,NoEnemy,NoCoin,move,729,857
0,0,2,2,0,-24,-24,608,707,Ground,NoEnemy,NoEnemy,Coin,move,825,857
0,0,0,80,80,-60,-60,141,900,Air,Enemy,NoEnemy,NoCoin,move_jump,857,857
0,0,0,0,0,80,0,0,538,Ground,NoEnemy,Enemy,NoCoin,move,857,963
0,0,0,0,0,0,0,141,412,Air,NoEnemy,NoEnemy,NoCoin,move_jump,867,963
0,0,0,0,0,0,0,100,316,Air,NoEnemy,NoEnemy,NoCoin,move_jump,867,963
0,0,2,2,0,0,0,509,141,Ground,NoEnemy,NoEnemy,Coin,move,931,963
0,0,0,0,0,0,80,141,640,Ground,Enemy,NoEnemy,NoCoin,move,963,1085
0,0,80,0,-60,-60,-60,509,1414,Ground,NoEnemy,Enemy,NoCoin,move,1117,1085
0,0,0,-60,-60,-60,-60,500,1414,Ground,NoEnemy,NoEnemy,NoCoin,move_jump,1075,1085
0,0,80,-60,-60,-60,-60,500,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1075,1085
0,0,0,80,0,80,-60,400,1414,Air,Enemy,Enemy,NoCoin,move_jump,1075,1085
0,0,0,0,0,0,80,300,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1075,1085
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,-60,80,141,905,Ground,Enemy,NoEnemy,NoCoin,move,-1,9
0,0,0,0,-60,80,0,100,1131,Ground,NoEnemy,Enemy,NoCoin,move,-1,9
-24,0,2,2,2,-24,-24,1000,800,Ground,NoEnemy,NoEnemy,Coin,move,73,147
-24,0,2,2,2,-24,-24,1000,800,Ground,NoEnemy,NoEnemy,Coin,move,73,147
-24,0,0,0,2,-24,-24,921,800,Ground,NoEnemy,NoEnemy,NoCoin,move,105,147
-24,0,2,2,0,-24,-24,860,800,Ground,NoEnemy,NoEnemy,Coin,move,105,105
0,0,0,80,0,-60,-60,608,500,Air,Enemy,NoEnemy,NoCoin,move_jump,137,105
-24,0,0,0,0,80,0,100,412,Ground,NoEnemy,Enemy,NoCoin,move,391,465
0,0,0,0,-24,-60,-60,921,509,Air,NoEnemy,NoEnemy,NoCoin,move_jump,401,465
-24,0,0,0,0,0,0,948,412,Air,NoEnemy,NoEnemy,NoCoin,move_jump,401,497
0,0,0,2,2,-24,-24,948,400,Ground,NoEnemy,NoEnemy,Coin,move,401,529
0,0,0,0,0,80,80,0,1414,Air,Enemy,Enemy,NoCoin,move_jump,529,497
0,0,0,0,-60,-60,-60,100,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,529,497
0,0,0,0,-60,-60,-60,412,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,539,497
0,0,0,80,0,-60,-60,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,539,497
0,0,0,0,0,-60,80,141,806,Air,Enemy,NoEnemy,NoCoin,move_jump,497,539
0,0,0,2,2,0,2,141,806,Ground,NoEnemy,NoEnemy,Coin,move,539,623
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,613,623
0,0,0,0,0,-60,-60,806,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,623,623
0,0,0,0,0,0,0,824,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,623,623
0,0,0,0,-60,0,80,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,623,633
0,0,0,0,0,80,-60,300,1414,Ground,NoEnemy,Enemy,NoCoin,move,633,643
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,80,-85,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,9
0,0,2,2,2,-24,-24,806,608,Ground,NoEnemy,NoEnemy,Coin,move,9,185
0,0,2,2,2,-24,-24,806,608,Ground,NoEnemy,NoEnemy,Coin,move,9,185
0,0,2,2,2,-24,0,707,608,Ground,NoEnemy,NoEnemy,Coin,move,41,185
0,0,2,-24,-24,-60,-60,600,700,Air,NoEnemy,NoEnemy,NoCoin,move_jump,73,185
0,0,0,80,0,-60,-60,100,1414,Ground,Enemy,NoEnemy,NoCoin,move,185,195
0,0,0,0,-85,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,185,195
0,0,0,0,0,0,0,200,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,185,195
0,0,0,0,0,0,0,806,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,185,195
0,0,0,0,0,-60,80,141,860,Ground,Enemy,NoEnemy,NoCoin,move,185,195
0,0,0,0,-60,80,80,100,854,Ground,Enemy,Enemy,NoCoin,move,195,301
0,0,2,2,2,-24,-24,761,500,Ground,NoEnemy,NoEnemy,Coin,move,205,317
0,0,2,2,2,-24,-24,761,500,Ground,NoEnemy,NoEnemy,Coin,move,205,333
0,0,0,0,2,-24,-24,761,500,Ground,NoEnemy,NoEnemy,NoCoin,move,237,333
0,0,2,2,2,-24,0,761,900,Ground,NoEnemy,NoEnemy,Coin,move,237,333
0,0,2,2,2,-24,80,141,707,Air,Enemy,NoEnemy,Coin,move_jump,365,535
0,0,0,0,0,80,-60,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,535,535
0,0,0,0,0,0,-60,200,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,535,535
0,0,0,0,0,-60,-60,824,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,535,535
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,535,535
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,535,535
0,0,2,2,2,-24,80,100,905,Ground,Enemy,NoEnemy,Coin,move,757,895
0,0,2,2,2,-24,-24,200,900,Ground,NoEnemy,NoEnemy,Coin,move,821,895
0,0,2,2,2,-24,-24,200,900,Ground,NoEnemy,NoEnemy,Coin,move,821,895
0,0,0,0,2,-24,-24,200,900,Ground,NoEnemy,NoEnemy,NoCoin,move,853,895
0,0,2,2,0,-24,80,100,900,Ground,Enemy,NoEnemy,Coin,move,853,895
0,0,0,0,0,80,-24,0,900,Ground,NoEnemy,Enemy,NoCoin,move,885,895
0,0,0,-24,0,-60,-60,100,854,Air,NoEnemy,NoEnemy,NoCoin,move_jump,885,895
0,0,0,-24,0,-60,-60,608,854,Air,NoEnemy,NoEnemy,NoCoin,move_jump,895,895
0,0,0,0,0,-60,80,141,761,Air,Enemy,NoEnemy,NoCoin,move_jump,895,1001
0,0,0,0,2,80,-24,100,728,Ground,NoEnemy,Enemy,NoCoin,move,895,1033
0,0,2,2,2,-24,-24,500,707,Ground,NoEnemy,NoEnemy,Coin,move,969,1065
0,0,0,0,2,-24,-24,608,707,Ground,NoEnemy,NoEnemy,NoCoin,move,1001,1065
0,0,2,2,2,-24,0,509,700,Ground,NoEnemy,NoEnemy,Coin,move,1001,1065
0,0,2,-24,-24,-60,-60,360,800,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1033,1075
0,0,0,0,-60,80,80,0,1414,Air,Enemy,Enemy,NoCoin,move_jump,1065,1075
0,0,-60,-60,-60,-60,-60,600,1272,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1075,1075
0,0,-60,-60,-60,0,-60,608,1204,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1075,1075
0,0,2,2,0,-24,-24,447,905,Ground,NoEnemy,NoEnemy,Coin,move,1107,1149
0,0,0,0,0,-60,80,141,640,Ground,Enemy,NoEnemy,NoCoin,move,1139,1181
0,0,0,0,0,-60,80,141,640,Ground,Enemy,NoEnemy,NoCoin,move,1139,1181
0,0,0,0,80,80,-60,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1207,1217
0,0,0,-60,-60,-60,-60,282,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1217,1217
0,0,0,80,0,0,-60,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1217,1217
0,0,0,0,0,0,80,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1217,1217
0,0,0,0,0,80,-60,100,1081,Air,NoEnemy,Enemy,NoCoin,move_jump,1317,1327
0,0,0,0,0,0,0,1204,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,80,0,-60,-60,100,1029,Ground,Enemy,NoEnemy,NoCoin,move_jump,-1,63
0,0,2,2,2,80,-24,200,800,Air,NoEnemy,Enemy,Coin,move_jump,105,179
0,0,0,2,2,0,2,141,707,Ground,NoEnemy,NoEnemy,Coin,move,179,307
0,0,0,2,2,0,2,141,707,Air,NoEnemy,NoEnemy,Coin,move_jump,179,323
0,0,0,0,2,-24,80,100,824,Air,Enemy,NoEnemy,NoCoin,move_jump,211,323
0,0,2,2,2,80,-24,0,806,Air,NoEnemy,Enemy,Coin,move_jump,211,339
0,0,2,2,2,-24,0,316,806,Ground,NoEnemy,NoEnemy,Coin,move,243,371
0,0,2,2,2,-24,0,316,806,Ground,NoEnemy,NoEnemy,Coin,move,243,403
0,0,0,0,2,-24,0,316,824,Ground,NoEnemy,NoEnemy,NoCoin,move,275,403
0,0,2,2,2,0,-24,223,806,Ground,NoEnemy,NoEnemy,Coin,move,275,403
0,0,2,2,2,80,-24,100,800,Air,NoEnemy,Enemy,Coin,move_jump,339,413
0,0,2,2,0,-24,0,608,800,Ground,NoEnemy,NoEnemy,Coin,move,371,413
0,0,2,2,0,-24,0,608,800,Ground,NoEnemy,NoEnemy,Coin,move,371,413
0,0,0,0,0,-24,0,608,800,Ground,NoEnemy,NoEnemy,NoCoin,move,403,413
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,403,413
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,403,413
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,403,413
0,0,2,2,2,80,-24,100,141,Air,NoEnemy,Enemy,Coin,move_jump,445,529
0,0,2,-24,-24,-60,-60,500,223,Air,NoEnemy,NoEnemy,NoCoin,move_jump,455,529
0,0,2,0,2,0,-24,412,141,Air,NoEnemy,NoEnemy,NoCoin,move_jump,471,529
0,0,0,0,0,0,80,141,1204,Ground,Enemy,NoEnemy,NoCoin,move,519,529
0,0,0,0,0,80,0,100,1140,Air,NoEnemy,Enemy,NoCoin,move_jump,529,529
0,0,2,2,0,-24,-24,316,905,Ground,NoEnemy,NoEnemy,Coin,move,635,677
-24,0,0,2,0,-24,-24,316,905,Ground,NoEnemy,NoEnemy,Coin,move,635,677
-24,0,2,0,0,-24,-24,316,905,Ground,NoEnemy,NoEnemy,Coin,move,635,677
-24,0,0,0,0,-24,-24,316,1081,Ground,NoEnemy,NoEnemy,NoCoin,move,667,677
0,0,0,0,0,-24,80,141,984,Ground,Enemy,NoEnemy,NoCoin,move,667,709
0,0,0,0,0,80,-60,0,948,Ground,NoEnemy,Enemy,NoCoin,move,667,741
0,0,0,-60,-60,-60,-60,100,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,667,773
0,0,0,-60,-60,-60,-60,905,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,677,773
0,0,2,2,2,-24,-24,806,800,Ground,NoEnemy,NoEnemy,Coin,move,677,773
0,0,0,0,0,80,0,100,806,Air,NoEnemy,Enemy,NoCoin,move_jump,773,783
0,0,0,0,0,0,0,200,1140,Air,NoEnemy,NoEnemy,NoCoin,move_jump,773,799
0,0,0,0,0,0,0,300,1063,Air,NoEnemy,NoEnemy,NoCoin,move_jump,773,799
0,0,0,0,0,-60,80,141,538,Ground,Enemy,NoEnemy,NoCoin,move,773,943
0,0,0,0,0,-60,80,141,538,Ground,Enemy,NoEnemy,NoCoin,move,773,943
0,0,0,0,2,80,0,0,509,Ground,NoEnemy,Enemy,NoCoin,move,773,943
0,0,2,2,2,-24,-24,412,900,Ground,NoEnemy,NoEnemy,Coin,move,847,933
0,0,0,0,2,-24,-24,412,900,Ground,NoEnemy,NoEnemy,NoCoin,move,879,933
0,0,2,2,2,-24,0,316,900,Ground,NoEnemy,NoEnemy,Coin,move,879,933
0,0,0,0,2,-24,0,316,900,Ground,NoEnemy,NoEnemy,NoCoin,move,911,933
0,0,0,0,-60,0,80,141,984,Ground,Enemy,NoEnemy,NoCoin,move,975,997
0,0,0,-60,-60,80,-60,100,948,Air,NoEnemy,Enemy,NoCoin,move_jump,933,997
0,0,0,0,-24,0,-60,200,854,Air,NoEnemy,NoEnemy,NoCoin,move_jump,933,997
0,0,0,0,0,0,0,1414,761,Air,NoEnemy,NoEnemy,NoCoin,move_jump,933,997
0,0,2,2,2,-24,0,824,707,Ground,NoEnemy,NoEnemy,Coin,move,933,1029
0,0,0,0,0,-60,80,141,500,Ground,Enemy,NoEnemy,NoCoin,move,1029,1199
0,0,0,0,-60,80,0,100,424,Air,NoEnemy,Enemy,NoCoin,move_jump,1039,1199
0,0,0,0,0,0,0,200,360,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1039,1199
0,0,0,0,-24,0,-60,1414,282,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1039,1199
0,0,2,2,2,-24,-24,707,905,Ground,NoEnemy,NoEnemy,Coin,move,1103,1209
0,0,0,0,0,-24,80,141,900,Ground,Enemy,NoEnemy,NoCoin,move,1199,1209
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1219,1219
0,0,0,0,0,0,0,707,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1219,1219
0,0,0,0,-60,-60,-60,700,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1219,1219
0,0,0,0,0,-60,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,1219,1229
0,0,0,-24,-24,80,-60,100,282,Air,NoEnemy,Enemy,NoCoin,move_jump,1229,1367
0,0,2,2,2,-24,-24,583,141,Ground,NoEnemy,NoEnemy,Coin,move,1303,1367
0,0,2,2,2,-24,-24,583,141,Ground,NoEnemy,NoEnemy,Coin,move,1303,1367
0,0,0,0,2,-24,-24,583,223,Ground,NoEnemy,NoEnemy,NoCoin,move,1335,1367
0,0,2,2,0,-24,-24,500,141,Ground,NoEnemy,NoEnemy,Coin,move,1335,1367
0,0,0,0,0,80,-85,200,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1367,1367
0,0,0,0,0,-85,-85,728,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,1367,1377
0,0,0,0,0,-85,-85,728,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,1367,1377
0,0,0,80,-60,-85,0,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1367,1377
0,0,0,0,0,0,80,141,447,Air,Enemy,NoEnemy,NoCoin,move_jump,1377,1467
-60,0,0,0,2,80,-24,100,412,Air,NoEnemy,Enemy,NoCoin,move_jump,1393,1499
-24,0,2,2,2,-24,-24,1414,400,Ground,NoEnemy,NoEnemy,Coin,move,1403,1515
-24,0,2,2,2,-24,-24,1414,400,Ground,NoEnemy,NoEnemy,Coin,move,1403,1515
-24,0,2,2,2,-24,-24,1414,400,Ground,NoEnemy,NoEnemy,Coin,move,1403,1515
-24,0,0,0,2,-24,-24,1414,400,Ground,NoEnemy,NoEnemy,NoCoin,move,1435,1515
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,80,-60,-60,0,-60,141,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,-43
0,0,0,80,0,-60,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-43,-43
0,0,2,2,2,-24,0,400,800,Ground,NoEnemy,NoEnemy,Coin,move,41,169
0,0,0,0,2,-24,0,400,800,Ground,NoEnemy,NoEnemy,NoCoin,move,73,169
0,0,2,0,-24,-60,-60,316,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,73,169
0,0,0,80,2,0,-24,100,800,Air,Enemy,NoEnemy,NoCoin,move_jump,137,169
0,0,0,0,0,80,0,100,583,Air,NoEnemy,Enemy,NoCoin,move_jump,127,127
0,0,2,2,2,-24,-24,316,900,Ground,NoEnemy,NoEnemy,Coin,move,191,233
0,0,2,2,2,-24,-24,316,900,Ground,NoEnemy,NoEnemy,Coin,move,191,233
0,0,2,0,2,-24,-24,316,900,Ground,NoEnemy,NoEnemy,NoCoin,move,207,233
0,2,2,2,0,-24,-24,223,900,Ground,NoEnemy,NoEnemy,Coin,move,207,233
0,2,0,0,0,-24,80,141,900,Ground,Enemy,NoEnemy,NoCoin,move,223,233
0,0,0,-60,-60,80,-60,100,538,Ground,NoEnemy,Enemy,NoCoin,move_jump,345,403
0,0,0,0,0,0,-60,0,447,Air,NoEnemy,NoEnemy,NoCoin,move_jump,345,403
0,2,-24,0,0,0,0,316,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,345,403
0,-60,-24,0,0,80,0,0,905,Air,NoEnemy,Enemy,NoCoin,move_jump,361,403
0,0,0,0,0,-85,80,806,1414,Ground,Enemy,NoEnemy,NoCoin,move,531,541
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,0,80,141,848,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,41
0,0,2,2,2,-24,0,781,608,Ground,NoEnemy,NoEnemy,Coin,move,9,153
0,0,0,0,0,80,80,100,1414,Ground,Enemy,Enemy,NoCoin,move,153,163
0,0,0,0,0,0,0,200,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,163,163
0,0,0,0,0,0,0,223,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,163,163
0,0,0,0,0,80,0,100,1414,Ground,NoEnemy,Enemy,NoCoin,move,163,173
0,0,0,80,0,-60,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,173,173
0,0,2,2,0,-24,-24,316,800,Ground,NoEnemy,NoEnemy,Coin,move,343,385
0,0,2,2,0,-24,-24,316,800,Ground,NoEnemy,NoEnemy,Coin,move,343,417
0,0,0,0,0,-24,-24,316,800,Ground,NoEnemy,NoEnemy,NoCoin,move,375,417
0,0,0,0,0,-24,80,141,800,Ground,Enemy,NoEnemy,NoCoin,move,375,449
0,0,2,2,2,-24,-24,1414,509,Ground,NoEnemy,NoEnemy,Coin,move,385,513
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,545,545
